,natureza_acidente,bairro,tipo,condicao_via,dia_da_semana,mes,hora_bruta
2424,0,85,7,4,5,8,4
2425,0,47,10,4,5,8,7
2426,0,13,1,4,5,8,8
2427,1,58,0,4,5,8,8
2428,0,83,1,4,5,8,9
2429,0,49,12,4,5,8,11
2430,1,49,12,4,5,8,16
2431,1,12,0,4,5,8,17
2432,0,7,12,4,5,8,17
2433,0,75,10,4,5,8,21
2434,1,24,0,4,5,8,22
2435,0,30,3,4,6,8,4
2436,1,52,1,4,6,8,8
2437,1,78,12,4,6,8,9
2438,1,78,12,4,6,8,13
2439,0,24,12,4,6,8,13
2440,1,51,1,4,6,8,16
2441,0,12,1,4,6,8,21
2442,0,29,11,4,0,8,0
2443,0,12,1,4,0,8,8
2444,1,12,0,0,0,8,9
2445,0,46,0,4,0,8,10
2446,0,45,0,0,0,8,11
2447,0,79,12,4,0,8,12
2448,1,12,12,4,0,8,14
2449,0,23,14,0,0,8,14
2450,1,78,1,4,0,8,15
2451,0,50,12,4,0,8,17
2452,0,16,14,4,0,8,18
2453,0,13,12,4,1,8,8
2454,1,35,0,4,1,8,8
2455,1,13,0,4,1,8,8
2456,0,81,1,4,1,8,11
2457,1,12,1,4,1,8,13
2458,0,12,10,4,1,8,13
2459,1,34,12,4,1,8,14
2460,0,43,1,4,1,8,14
2461,0,53,1,4,1,8,15
2462,1,12,12,4,1,8,18
2463,0,84,11,4,1,8,22
2464,0,7,0,0,2,8,0
2465,0,34,1,0,2,8,3
2466,1,12,12,0,2,8,7
2467,1,58,0,4,2,8,10
2468,0,23,0,0,2,8,11
2469,0,49,14,0,2,8,12
2470,0,47,0,4,2,8,15
2471,1,51,1,4,2,8,15
2472,1,42,0,4,2,8,15
2473,1,1,0,0,2,8,16
2474,0,12,0,0,2,8,16
2475,0,78,12,0,2,8,18
2476,0,37,0,0,2,8,20
2477,0,23,1,0,2,8,23
2478,1,58,0,0,3,8,5
2479,0,31,10,4,3,8,8
2480,1,1,0,4,3,8,8
2481,1,58,0,4,3,8,9
2482,0,8,1,4,3,8,9
2483,1,37,0,4,3,8,9
2484,0,42,11,4,3,8,10
2485,1,25,0,4,3,8,10
2486,0,69,12,4,3,8,12
2487,0,13,12,4,3,8,13
2488,0,47,12,4,3,8,14
2489,0,31,0,4,3,8,17
2490,0,69,1,4,3,8,20
2491,1,5,0,0,3,8,21
2492,0,12,1,0,4,8,0
2493,0,39,0,4,4,8,6
2494,0,12,1,4,4,8,7
2495,0,49,12,4,4,8,8
2496,0,13,12,0,4,8,11
2497,1,75,12,0,4,8,11
2498,0,49,0,4,4,8,11
2499,1,34,11,0,4,8,11
2500,1,81,1,0,4,8,12
2501,2,13,3,4,4,8,14
2502,0,85,1,4,4,8,15
2503,0,49,1,4,4,8,15
2504,1,46,12,0,4,8,18
2505,0,22,0,4,4,8,19
2506,0,12,0,4,4,8,19
2507,1,58,1,4,4,8,19
2508,1,92,0,4,4,8,20
2509,0,50,12,4,5,8,0
2510,1,12,7,4,5,8,5
2511,0,58,1,4,5,8,7
2512,1,12,1,4,5,8,10
2513,1,13,1,4,5,8,11
2514,0,10,8,4,5,8,11
2515,0,85,0,4,5,8,12
2516,1,58,0,4,5,8,15
2517,1,34,8,0,5,8,23
2518,0,45,11,4,0,8,5
2519,0,49,9,4,6,8,13
2520,1,49,0,4,6,8,15
2521,0,23,12,4,6,8,16
2522,0,13,1,4,6,8,16
2523,0,12,0,0,6,8,19
2524,0,48,10,4,6,8,21
2525,1,49,1,0,6,8,23
2526,1,49,8,0,0,8,1
2527,0,1,0,4,0,8,6
2528,1,22,11,4,0,8,8
2529,1,67,12,4,0,8,9
2530,1,80,12,4,0,8,9
2531,1,13,0,4,0,8,9
2532,1,12,1,4,0,8,11
2533,0,39,1,4,0,8,12
2534,1,49,1,4,0,8,13
2535,0,58,0,4,0,8,13
2536,0,81,10,4,0,8,15
2537,1,73,0,4,0,8,16
2538,1,39,0,4,0,8,18
2539,1,45,12,4,0,8,19
2540,1,12,1,4,0,8,19
2541,0,89,11,4,0,8,21
2542,0,88,11,4,1,8,7
2543,1,49,12,4,1,8,7
2544,1,9,0,4,1,8,8
2545,1,12,0,4,1,8,8
2546,0,50,0,4,1,8,8
2547,0,92,0,4,1,8,9
2548,1,90,0,4,1,8,10
2549,0,12,0,4,1,8,12
2550,1,67,0,4,1,8,12
2551,1,51,12,4,1,8,12
2552,1,75,0,4,1,8,16
2553,1,78,0,4,1,8,17
2554,1,47,0,4,1,8,18
2555,1,78,0,4,1,8,20
2556,0,58,0,4,1,8,21
2557,0,31,0,0,2,8,6
2558,0,47,0,4,2,8,6
2559,0,75,12,4,2,8,7
2560,1,12,0,4,2,8,7
2561,0,51,3,4,2,8,9
2562,0,23,0,4,2,8,9
2563,1,90,0,4,2,8,11
2564,0,34,3,4,2,8,14
2565,1,10,12,4,2,8,14
2566,1,24,12,4,2,8,15
2567,0,24,0,4,2,8,16
2568,1,83,0,4,2,8,17
2569,1,67,0,4,2,8,18
2570,0,13,1,4,2,8,19
2571,0,1,1,4,2,8,20
2572,1,8,0,4,2,8,20
2573,1,44,1,4,3,8,0
2574,1,81,8,4,3,8,4
2575,1,76,0,4,3,8,6
2576,0,35,0,4,3,8,7
2577,1,12,12,4,3,8,8
2578,1,85,1,4,3,8,8
2579,1,12,0,4,3,8,8
2580,1,13,12,4,3,8,9
2581,1,19,12,4,3,8,20
2582,1,69,1,0,4,8,1
2583,0,69,0,4,4,8,6
2584,1,58,0,4,4,8,9
2585,1,58,0,4,4,8,12
2586,1,58,0,4,4,8,13
2587,1,36,11,0,4,8,22
2588,0,51,9,4,5,8,8
2589,1,0,8,4,5,8,9
2590,1,58,1,4,5,8,9
2591,1,85,1,4,5,8,11
2592,1,34,0,4,5,8,12
2593,1,49,0,4,5,8,14
2594,0,23,1,4,5,8,14
2595,1,13,0,4,5,8,15
2596,0,42,3,4,5,8,17
2597,0,31,1,0,5,8,18
2598,1,12,12,0,5,8,20
2599,1,78,1,4,6,8,20
2600,0,12,0,4,6,8,20
2601,1,55,0,4,6,8,22
2602,0,9,7,0,0,8,7
2603,1,12,0,0,0,8,8
2604,0,69,14,4,0,8,9
2605,1,34,0,4,0,8,10
2606,1,23,12,0,0,8,10
2607,1,89,12,4,0,8,13
2608,1,85,12,4,0,8,15
2609,0,85,12,4,0,8,18
2610,0,49,0,4,0,8,19
2611,1,42,0,0,0,8,19
2612,1,58,1,4,1,8,8
2613,0,31,3,4,1,8,9
2614,1,46,0,4,1,8,9
2615,0,69,3,4,1,8,11
2616,0,78,14,4,1,8,12
2617,0,48,9,4,1,8,14
2618,0,78,0,4,1,8,15
2619,0,67,0,4,1,8,15
2620,0,23,0,4,1,8,17
2621,1,85,0,4,1,8,18
2622,1,49,0,0,1,8,19
2623,0,25,0,4,1,8,19
2624,0,25,1,0,1,8,20
2625,1,42,0,4,2,8,7
2626,0,38,1,4,2,8,9
2627,1,34,0,4,2,8,12
2628,1,12,12,4,2,8,13
2629,0,58,0,4,2,8,13
2630,0,23,12,0,2,8,14
2631,1,13,0,4,2,8,15
2632,0,23,1,4,2,8,18
2633,0,31,1,4,2,8,22
2634,1,35,1,4,3,8,7
2635,1,66,12,4,3,8,12
2636,0,81,8,4,3,8,13
2637,1,78,12,4,3,8,13
2638,1,12,0,4,3,8,14
2639,1,49,12,4,3,8,15
2640,0,90,10,4,3,8,15
2641,1,78,1,4,3,8,17
2642,0,78,1,4,3,8,19
2643,1,12,12,4,3,8,20
2644,0,1,1,4,4,8,10
2645,1,87,12,4,4,8,11
2646,0,12,12,4,4,8,11
2647,1,90,0,4,4,8,13
2648,1,46,0,4,4,8,14
2649,0,31,9,4,4,8,15
2650,0,12,1,4,4,8,15
2651,0,51,11,4,4,8,17
2652,0,73,1,4,4,8,17
2653,1,1,1,4,4,8,22
2654,0,1,1,4,5,8,9
2655,1,12,7,4,5,8,9
2656,0,51,1,4,5,8,11
2657,1,81,12,4,5,8,13
2658,1,12,1,4,5,8,13
2659,1,92,12,4,5,8,17
2660,1,31,12,0,5,8,21
2661,0,13,10,4,6,9,6
2662,0,1,9,4,6,9,12
2663,1,13,12,4,6,9,12
2664,0,12,0,4,6,9,12
2665,0,23,1,4,0,9,8
2666,1,49,0,4,0,9,9
2667,1,12,0,4,0,9,9
2668,0,50,14,0,0,9,12
2669,1,84,0,4,0,9,12
2670,0,22,0,4,0,9,12
2671,1,85,0,4,0,9,17
2672,0,92,0,4,0,9,21
2673,1,19,12,4,0,9,21
2674,1,79,7,4,0,9,21
2675,1,85,0,4,1,9,7
2676,1,50,12,4,1,9,9
2677,1,83,0,4,1,9,12
2678,1,12,0,4,1,9,12
2679,1,85,0,4,1,9,13
2680,0,90,11,4,1,9,15
2681,0,78,3,4,1,9,16
2682,1,42,0,4,1,9,19
2683,0,12,0,4,1,9,20
2684,0,49,3,4,1,9,20
2685,0,79,14,4,2,9,7
2686,0,45,0,4,2,9,8
2687,0,61,9,4,2,9,8
2688,0,58,1,4,2,9,8
2689,1,6,12,4,2,9,8
2690,0,90,14,4,2,9,9
2691,1,67,12,4,2,9,11
2692,1,67,0,0,2,9,12
2693,1,75,12,0,2,9,14
2694,1,31,1,0,2,9,16
2695,0,34,9,0,2,9,17
2696,1,45,0,0,2,9,20
2697,0,10,1,0,3,9,6
2698,0,22,10,4,3,9,7
2699,0,85,10,0,3,9,8
2700,1,31,1,4,3,9,9
2701,1,1,0,0,3,9,9
2702,1,22,0,4,3,9,11
2703,1,78,0,4,3,9,12
2704,1,67,12,4,3,9,14
2705,1,15,12,4,3,9,15
2706,0,53,1,4,3,9,16
2707,1,58,1,4,3,9,17
2708,0,78,1,4,3,9,17
2709,1,50,7,0,4,9,1
2710,0,45,0,0,4,9,6
2711,0,48,10,0,4,9,7
2712,1,45,0,0,4,9,7
2713,1,58,1,4,4,9,7
2714,1,24,1,4,4,9,9
2715,1,31,0,4,4,9,11
2716,1,12,1,4,4,9,12
2717,0,78,0,4,4,9,12
2718,1,7,12,4,4,9,12
2719,1,39,12,4,4,9,13
2720,1,12,12,4,4,9,14
2721,0,54,1,4,4,9,14
2722,0,78,0,4,4,9,16
2723,1,35,0,4,4,9,17
2724,0,13,3,0,4,9,17
2725,0,50,0,4,4,9,18
2726,0,49,1,4,4,9,20
2727,1,46,0,4,4,9,20
2728,0,39,0,4,2,9,8
2729,0,22,11,4,4,9,23
2730,0,48,3,4,5,9,8
2731,0,22,9,4,5,9,9
2732,1,49,12,4,5,9,9
2733,0,78,9,4,5,9,17
2734,0,73,1,4,5,9,19
2735,0,58,9,4,5,9,19
2736,1,55,12,0,5,9,21
2737,1,74,7,4,5,9,21
2738,0,78,9,4,6,9,4
2739,0,28,9,4,6,9,7
2740,1,35,12,4,6,9,11
2741,0,37,0,0,6,9,12
2742,1,45,12,4,6,9,18
2743,1,83,1,0,6,9,23
2744,1,49,12,4,0,9,0
2745,1,25,0,4,0,9,5
2746,1,31,1,4,0,9,8
2747,1,12,0,4,0,9,9
2748,0,81,3,4,0,9,9
2749,1,12,8,4,0,9,9
2750,1,73,0,4,0,9,11
2751,1,9,12,4,0,9,12
2752,1,42,12,4,0,9,12
2753,1,73,1,4,0,9,14
2754,1,90,0,4,0,9,14
2755,1,40,0,4,0,9,16
2756,1,79,0,4,0,9,16
2757,0,85,3,4,0,9,16
2758,0,58,9,4,0,9,19
2759,1,73,0,4,1,9,5
2760,0,35,9,4,1,9,7
2761,1,58,12,4,1,9,8
2762,1,12,12,4,1,9,10
2763,1,87,12,4,1,9,10
2764,0,37,0,4,1,9,11
2765,0,13,1,4,1,9,12
2766,0,81,0,4,1,9,13
2767,1,12,0,4,1,9,14
2768,1,1,0,4,1,9,15
2769,1,69,0,4,1,9,16
2770,0,31,3,4,1,9,18
2771,0,12,10,4,1,9,18
2772,0,48,11,4,1,9,20
2773,1,12,0,4,1,9,21
2774,0,12,1,4,2,9,7
2775,1,87,12,4,2,9,7
2776,1,78,12,4,2,9,9
2777,0,12,9,4,2,9,10
2778,0,73,10,4,2,9,11
2779,1,1,12,4,2,9,11
2780,0,78,1,4,2,9,13
2781,0,34,12,4,2,9,14
2782,1,79,0,0,2,9,15
2783,0,23,12,0,2,9,16
2784,1,13,0,4,2,9,16
2785,1,45,0,4,2,9,16
2786,1,58,1,4,2,9,16
2787,0,6,9,4,2,9,20
2788,1,90,0,4,2,9,19
2789,1,83,0,4,3,9,7
2790,0,41,9,4,3,9,8
2791,0,44,9,4,3,9,9
2792,0,69,9,4,3,9,9
2793,1,85,0,4,3,9,11
2794,1,34,1,4,3,9,14
2795,1,84,0,4,3,9,15
2796,1,49,12,4,3,9,15
2797,0,13,12,4,3,9,19
2798,1,83,0,4,3,9,20
2799,0,12,9,4,3,9,20
2800,0,90,10,4,3,9,21
2801,1,34,10,4,4,9,7
2802,0,69,6,4,4,9,7
2803,1,78,12,4,4,9,8
2804,0,23,2,4,4,9,10
2805,1,12,0,4,4,9,11
2806,0,25,3,4,4,9,13
2807,1,86,0,4,4,9,15
2808,0,69,9,4,4,9,16
2809,0,12,12,4,4,9,18
2810,0,37,9,4,5,9,0
2811,1,12,0,4,5,9,3
2812,0,36,8,4,5,9,5
2813,1,92,12,4,5,9,9
2814,1,12,12,4,5,9,10
2815,1,12,0,4,5,9,10
2816,1,34,1,4,5,9,12
2817,1,78,12,4,5,9,14
2818,0,50,0,4,5,9,14
2819,0,83,1,4,5,9,14
2820,0,78,1,4,5,9,16
2821,1,11,12,4,5,9,19
2822,0,81,1,4,5,9,20
2823,0,58,9,4,6,9,0
2824,0,45,1,4,6,9,7
2825,1,50,0,4,6,9,10
2826,0,43,7,4,6,9,10
2827,0,39,0,4,6,9,13
2828,0,24,11,4,6,9,14
2829,0,12,3,4,6,9,16
2830,0,48,9,4,6,9,19
2831,0,59,10,4,6,9,21
2832,0,58,0,4,0,9,7
2833,0,23,9,4,0,9,9
2834,0,23,0,4,0,9,10
2835,1,1,0,4,0,9,10
2836,1,42,12,4,0,9,13
2837,0,73,1,4,0,9,15
2838,1,35,12,4,0,9,15
2839,1,67,0,4,0,9,16
2840,0,71,0,4,0,9,17
2841,0,58,9,4,0,9,18
2842,0,13,3,4,0,9,18
2843,0,31,11,4,0,9,21
2844,0,50,1,4,0,9,22
2845,0,49,9,4,1,9,6
2846,0,49,10,4,1,9,8
2847,0,42,10,4,1,9,8
2848,0,13,3,4,1,9,10
2849,0,79,3,4,1,9,10
2850,1,0,12,4,1,9,11
2851,1,73,12,4,1,9,11
2852,0,67,0,0,1,9,11
2853,1,51,12,4,1,9,11
2854,0,51,1,4,1,9,14
2855,0,37,1,3,1,9,15
2856,0,12,10,0,1,9,15
2857,1,12,1,0,1,9,16
2858,0,52,11,0,1,9,20
2859,1,7,0,0,1,9,20
2860,0,58,0,0,1,9,21
2861,1,46,12,4,2,9,9
2862,0,49,0,4,2,9,10
2863,1,4,0,4,2,9,10
2864,1,46,8,4,2,9,11
2865,1,81,1,4,2,9,11
2866,1,20,12,4,2,9,13
2867,2,90,0,4,2,9,14
2868,0,13,9,4,2,9,15
2869,1,45,0,4,2,9,17
2870,1,85,1,4,2,9,19
2871,0,24,3,4,2,9,19
2872,0,13,1,4,2,9,20
2873,1,83,12,4,2,9,21
2874,1,39,0,4,3,9,7
2875,0,39,10,4,3,9,8
2876,0,50,1,4,3,9,8
2877,1,78,0,4,3,9,9
2878,0,22,0,4,3,9,12
2879,1,50,12,4,3,9,13
2880,1,38,1,4,3,9,14
2881,1,9,0,4,3,9,16
2882,0,66,9,4,3,9,17
2883,1,13,10,4,3,9,17
2884,0,69,12,4,3,9,17
2885,1,90,8,4,3,9,18
2886,1,12,8,4,3,9,20
2887,0,12,3,4,3,9,23
2888,0,49,0,4,4,9,7
2889,1,86,12,4,4,9,7
2890,0,66,0,0,4,9,8
2891,0,42,3,4,4,9,10
2892,1,40,1,0,4,9,10
2893,1,46,0,0,4,9,13
2894,0,36,3,4,4,9,14
2895,1,12,12,0,4,9,15
2896,0,22,0,0,4,9,16
2897,1,1,0,0,4,9,17
2898,0,12,0,0,4,9,18
2899,1,1,0,4,4,9,18
2900,1,31,1,0,4,9,22
2901,0,73,1,0,4,9,23
2902,0,78,7,4,5,9,7
2903,1,34,8,4,5,9,9
2904,1,42,12,4,5,9,9
2905,0,50,3,4,5,9,10
2906,0,12,10,4,5,9,12
2907,1,50,0,4,5,9,13
2908,1,49,0,4,5,9,13
2909,0,78,0,4,5,9,14
2910,0,75,3,4,5,9,16
2911,1,10,11,4,5,9,20
2912,0,75,10,4,5,9,22
2913,0,46,12,4,6,9,8
2914,1,73,1,4,6,9,15
2915,1,49,1,4,6,9,16
2916,1,13,1,4,6,9,17
2917,0,53,1,4,6,9,18
2918,1,11,12,0,6,9,22
2919,0,24,8,0,0,9,5
2920,0,38,1,4,0,9,7
2921,1,13,0,4,0,9,8
2922,1,13,12,4,0,9,10
2923,0,83,10,4,0,9,12
2924,1,34,12,4,0,9,16
2925,0,39,0,4,0,9,21
2926,1,12,1,4,0,9,21
2927,0,49,1,4,1,9,7
2928,0,48,14,4,1,9,8
2929,0,69,0,4,1,9,11
2930,1,37,1,4,1,9,11
2931,1,46,0,4,1,9,13
2932,1,12,12,4,1,9,14
2933,1,40,11,4,1,9,14
2934,1,78,12,4,1,9,15
2935,0,90,1,4,1,9,15
2936,1,13,0,4,1,9,23
2937,1,19,0,4,1,9,15
2938,0,19,12,4,1,9,15
2939,1,7,0,4,1,9,17
2940,0,78,10,4,1,9,18
2941,0,12,1,4,1,9,20
2942,1,23,7,4,1,9,21
2943,1,7,8,4,1,9,21
2944,1,49,12,4,2,9,6
2945,0,13,3,4,2,9,8
2946,0,57,12,4,2,9,8
2947,0,15,1,4,2,9,9
2948,0,78,1,4,2,9,9
2949,0,1,12,4,2,9,11
2950,1,49,12,4,2,9,15
2951,1,34,8,4,2,9,15
2952,0,49,1,4,2,9,15
2953,1,53,1,4,2,9,16
2954,1,7,12,4,2,9,18
2955,0,8,0,4,2,9,20
2956,0,12,1,4,3,9,1
2957,0,69,0,4,3,9,8
2958,1,34,0,4,3,9,9
2959,1,87,12,4,3,9,9
2960,1,11,0,4,3,9,11
2961,1,47,0,4,3,9,15
2962,0,50,0,4,3,9,15
2963,1,69,12,4,3,9,16
2964,0,15,10,4,3,9,16
2965,1,48,12,4,3,9,17
2966,1,75,0,4,3,9,19
2967,1,80,0,4,3,9,19
2968,1,90,8,4,3,9,23
2969,0,66,12,4,4,10,14
2970,0,85,0,4,4,9,9
2971,0,90,10,4,4,9,10
2972,1,12,0,4,4,9,10
2973,1,23,1,4,4,9,11
2974,0,31,1,4,4,9,12
2975,0,31,10,4,4,9,13
2976,0,58,0,4,4,9,14
2977,1,12,12,4,4,9,14
2978,1,81,0,4,4,9,15
2979,0,84,10,4,4,9,15
2980,0,34,0,4,4,9,17
2981,0,78,2,4,4,9,18
2982,0,53,9,4,5,9,8
2983,0,8,0,4,5,9,9
2984,0,47,2,4,5,9,12
2985,0,49,12,4,5,9,12
2986,0,1,0,4,5,9,15
2987,1,12,0,4,5,9,19
2988,1,25,0,4,5,9,20
2989,0,22,1,4,5,9,21
2990,0,78,6,4,5,9,22
2991,0,45,0,4,6,9,0
2992,0,12,1,4,6,9,1
2993,1,55,12,4,6,9,8
2994,0,45,0,4,6,9,17
2995,1,39,8,4,6,9,19
2996,1,8,0,4,6,9,21
2997,1,49,1,4,6,9,21
2998,0,58,12,4,6,9,21
2999,1,42,0,4,6,9,23
3000,0,1,10,4,0,9,7
3001,0,57,12,4,0,9,7
3002,1,12,0,4,0,9,8
3003,1,8,8,4,0,9,8
3004,0,81,0,4,0,9,8
3005,0,78,0,4,0,9,10
3006,1,67,12,4,0,9,12
3007,1,31,0,4,0,9,12
3008,0,13,3,4,0,9,12
3009,1,49,0,4,0,9,13
3010,1,34,0,4,0,9,14
3011,1,10,1,4,0,9,15
3012,1,31,12,4,0,9,16
3013,1,92,0,4,0,9,17
3014,0,50,1,4,0,9,18
3015,0,90,0,4,0,9,18
3016,1,12,1,4,1,10,0
3017,0,81,0,4,1,10,7
3018,0,45,12,4,1,10,8
3019,0,25,12,4,1,10,8
3020,1,34,0,4,1,10,8
3021,1,78,1,4,1,10,8
3022,0,45,7,4,1,10,10
3023,1,13,12,4,1,10,10
3024,1,12,12,4,1,10,12
3025,0,53,9,4,1,10,13
3026,1,39,0,4,1,10,14
3027,0,74,0,4,1,10,16
3028,0,90,3,4,1,10,18
3029,0,50,0,4,1,10,18
3030,0,9,14,4,1,10,18
3031,1,49,12,4,1,10,20
3032,1,42,12,4,1,10,20
3033,1,12,8,4,2,10,0
3034,0,6,1,4,2,10,6
3035,0,6,3,4,2,10,7
3036,1,42,0,4,2,10,7
3037,0,49,3,4,2,10,9
3038,1,48,0,4,2,10,10
3039,1,12,1,4,2,10,11
3040,0,31,12,4,2,10,15
3041,0,1,1,4,2,10,17
3042,0,12,1,4,2,10,19
3043,1,42,0,4,3,10,7
3044,0,23,1,4,3,10,8
3045,1,45,12,4,3,10,9
3046,1,18,12,4,3,10,10
3047,1,81,12,4,3,10,11
3048,0,78,3,4,3,10,12
3049,0,6,11,4,3,10,12
3050,0,81,11,4,3,10,15
3051,0,49,11,4,3,10,15
3052,1,11,0,4,3,10,16
3053,1,45,8,4,3,10,17
3054,1,53,0,4,3,10,17
3055,1,1,0,4,3,10,18
3056,0,23,3,4,3,10,18
3057,1,50,0,4,3,10,18
3058,0,9,12,4,3,10,19
3059,0,9,12,4,3,10,19
3060,1,12,0,4,4,10,6
3061,1,40,0,4,4,10,7
3062,1,58,0,4,4,10,8
3063,1,10,12,4,4,10,9
3064,1,1,0,4,4,10,13
3065,1,76,0,4,4,10,14
3066,1,9,0,4,4,10,15
3067,1,45,12,4,4,10,15
3068,0,62,0,4,4,10,16
3069,1,81,0,4,4,10,17
3070,1,1,12,4,4,10,17
3071,1,10,0,4,4,10,19
3072,1,12,1,4,5,10,4
3073,0,49,0,4,5,10,7
3074,0,1,0,4,5,10,7
3075,1,81,12,4,5,10,8
3076,0,1,1,4,5,10,9
3077,1,42,12,4,5,10,9
3078,1,23,12,4,5,10,10
3079,1,78,12,4,5,10,10
3080,0,78,0,4,5,10,11
3081,1,81,0,4,5,10,12
3082,1,12,0,4,5,10,13
3083,1,62,12,4,5,10,13
3084,1,60,12,4,5,10,14
3085,0,39,0,4,5,10,14
3086,1,7,12,4,5,10,14
3087,1,78,0,4,5,10,15
3088,1,36,12,4,5,10,20
3089,0,58,12,4,5,10,22
3090,0,39,1,4,5,10,22
3091,0,12,1,4,6,10,4
3092,1,79,0,4,6,10,5
3093,0,86,7,4,6,10,7
3094,1,12,0,4,6,10,10
3095,1,21,12,4,6,10,17
3096,0,50,1,4,6,10,18
3097,0,23,11,4,6,10,19
3098,0,9,10,4,0,10,7
3099,1,40,0,4,0,10,8
3100,1,40,0,4,0,10,8
3101,1,1,0,4,0,10,8
3102,1,39,12,4,0,10,9
3103,1,49,0,4,0,10,11
3104,0,23,14,2,0,10,14
3105,1,58,0,4,0,10,14
3106,0,6,1,4,0,10,14
3107,1,13,0,4,0,10,16
3108,1,28,12,4,0,10,17
3109,0,50,10,4,0,10,18
3110,1,53,12,4,1,10,8
3111,2,64,11,4,1,10,8
3112,0,22,0,4,1,10,9
3113,0,90,1,4,1,10,9
3114,1,25,0,4,1,10,11
3115,0,48,10,4,1,10,11
3116,1,1,0,4,1,10,12
3117,0,1,0,4,1,10,14
3118,0,51,0,4,1,10,15
3119,1,19,1,4,1,10,17
3120,0,34,0,4,1,10,18
3121,1,85,8,4,1,10,20
3122,1,71,12,4,2,10,1
3123,0,12,1,4,2,10,6
3124,0,80,1,0,2,10,7
3125,0,58,12,0,2,10,7
3126,0,12,12,4,2,10,7
3127,1,69,1,0,2,10,7
3128,0,24,0,0,2,10,8
3129,1,64,0,4,2,10,12
3130,1,13,0,4,2,10,12
3131,1,81,12,4,2,10,12
3132,1,12,0,4,2,10,13
3133,1,2,7,4,2,10,14
3134,1,12,0,4,2,10,14
3135,0,50,1,4,2,10,14
3136,1,12,0,4,2,10,15
3137,1,77,0,4,2,10,15
3138,0,22,1,4,2,10,16
3139,1,13,0,4,2,10,17
3140,0,78,1,4,2,10,18
3141,0,23,12,0,3,10,6
3142,0,78,12,4,3,10,7
3143,0,92,0,4,3,10,9
3144,1,50,1,4,3,10,9
3145,1,31,1,4,3,10,10
3146,1,9,12,0,3,10,12
3147,1,1,0,4,3,10,13
3148,1,55,0,4,3,10,15
3149,1,19,8,0,3,10,15
3150,0,49,0,4,3,10,18
3151,2,90,7,4,3,10,18
3152,0,90,12,4,3,10,20
3153,2,58,1,4,4,10,5
3154,1,40,0,4,4,10,7
3155,0,19,7,4,4,10,8
3156,1,83,12,4,4,10,9
3157,1,78,12,4,4,10,11
3158,0,1,10,4,4,10,12
3159,1,53,7,4,4,10,15
3160,1,47,0,4,4,10,16
3161,0,86,0,4,4,10,17
3162,0,45,11,4,4,10,17
3163,1,78,0,4,4,10,18
3164,0,50,3,4,4,10,19
3165,1,85,1,4,4,10,19
3166,1,54,12,4,4,10,21
3167,0,12,0,4,4,10,21
3168,0,79,12,4,5,10,7
3169,1,79,0,4,5,10,10
3170,0,54,8,4,5,10,13
3171,0,48,3,4,5,10,15
3172,0,78,3,4,5,10,19
3173,0,14,1,4,5,10,20
3174,1,55,11,4,6,10,1
3175,1,50,1,4,6,10,6
3176,0,12,3,4,6,10,7
3177,0,49,3,4,6,10,7
3178,0,49,0,4,6,10,12
3179,0,78,1,4,6,10,13
3180,1,53,12,0,6,10,14
3181,1,12,0,4,6,10,17
3182,1,32,12,0,6,10,20
3183,0,24,11,0,6,10,21
3184,1,40,0,0,6,10,22
3185,1,79,0,4,0,10,7
3186,0,69,12,4,0,10,7
3187,0,23,1,4,0,10,9
3188,1,12,12,4,0,10,10
3189,1,78,1,4,0,10,12
3190,0,49,10,4,0,10,13
3191,1,49,12,4,0,10,14
3192,1,49,0,4,0,10,15
3193,0,83,8,4,0,10,15
3194,0,90,12,4,0,10,15
3195,0,88,3,4,0,10,15
3196,0,50,1,4,0,10,18
3197,0,78,10,0,0,10,18
3198,0,84,1,0,0,10,20
3199,1,12,12,0,0,10,20
3200,1,78,8,0,0,10,20
3201,0,7,0,0,0,10,21
3202,0,45,0,0,0,10,22
3203,0,76,12,4,1,10,5
3204,1,90,12,4,1,10,7
3205,1,58,0,4,1,10,7
3206,0,19,12,4,1,10,9
3207,1,12,0,4,1,10,9
3208,1,84,8,4,1,10,12
3209,0,39,0,4,1,10,14
3210,0,12,1,4,1,10,14
3211,1,12,12,4,1,10,15
3212,1,1,0,4,1,10,18
3213,0,85,1,4,1,10,21
3214,1,12,1,4,2,10,8
3215,1,85,1,4,2,10,8
3216,0,58,8,4,2,10,8
3217,1,12,12,4,2,10,9
3218,1,12,1,4,2,10,9
3219,0,81,12,4,2,10,10
3220,1,50,8,4,2,10,10
3221,0,13,3,4,2,10,11
3222,1,12,1,4,2,10,11
3223,1,39,0,4,2,10,11
3224,1,31,12,4,2,10,17
3225,0,40,7,4,2,10,20
3226,0,15,1,4,2,10,21
3227,0,31,0,4,3,10,7
3228,1,34,0,4,3,10,9
3229,1,12,12,4,3,10,11
3230,0,78,12,4,3,10,11
3231,0,25,3,4,3,10,11
3232,1,9,12,4,3,10,15
3233,1,75,0,4,3,10,15
3234,1,47,0,4,3,10,15
3235,0,31,0,4,3,10,16
3236,2,3,10,4,3,10,18
3237,0,49,10,4,3,10,19
3238,0,69,0,4,3,10,20
3239,1,50,12,0,3,10,20
3240,1,12,12,0,3,10,21
3241,1,69,12,4,4,10,8
3242,1,1,0,0,4,10,10
3243,1,46,0,0,4,10,12
3244,1,47,1,4,4,10,12
